"";"appln_id";"author_id";"name";"codinv";"INNAME"
"1";15884955;"homepages/s/AchimSchweikard";"Achim Schweikard";1740550;"MOCTEZUMA DE LA BARRERA JOSE LUIS"
"2";15612282;"homepages/s/AchimSchweikard";"Achim Schweikard";1418409;"DOETTER MANFRED"
"3";15612282;"homepages/s/AchimSchweikard";"Achim Schweikard";1418409;"ROTH MICHAEL"
"4";15612282;"homepages/s/AchimSchweikard";"Achim Schweikard";1418409;"SCHWEIKARD ACHIM"
"5";268631;"homepages/s/AchimSchweikard";"Achim Schweikard";1740550;"SCHWEIKARD ACHIM"
"6";15761654;"homepages/s/AchimSchweikard";"Achim Schweikard";1740550;"SCHWEIKARD ACHIM"
"7";15884955;"homepages/s/AchimSchweikard";"Achim Schweikard";1740550;"SCHWEIKARD ACHIM"
"8";15911674;"homepages/s/AchimSchweikard";"Achim Schweikard";1740550;"SCHWEIKARD ACHIM"
"9";16013343;"homepages/s/AchimSchweikard";"Achim Schweikard";1740550;"SCHWEIKARD ACHIM"
"10";16074312;"homepages/s/AchimSchweikard";"Achim Schweikard";1740550;"SCHWEIKARD ACHIM"
"11";376683308;"homepages/s/AchimSchweikard";"Achim Schweikard";1740550;"SCHWEIKARD ACHIM"
"12";268631;"homepages/s/AchimSchweikard";"Achim Schweikard";1740550;"ADLER JOHN R."
"13";16074312;"homepages/s/AchimSchweikard";"Achim Schweikard";1740550;"ADLER JOHN R."
"14";15761654;"homepages/s/AchimSchweikard";"Achim Schweikard";1740550;"ADLER JOHN R."
"15";15884955;"homepages/s/AchimSchweikard";"Achim Schweikard";1740550;"DOETTER MANFRED"
"16";15884955;"homepages/s/AchimSchweikard";"Achim Schweikard";1740550;"ROTH MICHAEL"
"17";15911674;"homepages/s/AchimSchweikard";"Achim Schweikard";1740550;"BURKHARDT STEFAN"
"18";376683308;"homepages/s/AchimSchweikard";"Achim Schweikard";1740550;"BRUDER GERD"
"19";376683308;"homepages/s/AchimSchweikard";"Achim Schweikard";1740550;"BRUDER RALF"
"20";417363621;"homepages/s/AchimSchweikard";"Achim Schweikard";4411552;"BRUDER RALF"
"21";417363621;"homepages/s/AchimSchweikard";"Achim Schweikard";4411552;"SCHWEIKARD ACHIM"
"22";417363621;"homepages/s/AchimSchweikard";"Achim Schweikard";4411552;"ERNST FLORIS"
"23";417363621;"homepages/s/AchimSchweikard";"Achim Schweikard";4411552;"ADLER JOHN R. JR."
"24";417363621;"homepages/s/AchimSchweikard";"Achim Schweikard";4411552;"SHARDA AGAM"
"25";375246142;"homepages/54/7546";"Alexander Binder";1585754;"MUELLER KLAUS ROBERT"
"26";337710699;"homepages/54/7546";"Alexander Binder";1540807;"KLAUSCHEN FREDERICK"
"27";376433644;"homepages/54/7546";"Alexander Binder";1540807;"KLAUSCHEN FREDERICK"
"28";337710699;"homepages/54/7546";"Alexander Binder";1540807;"KAWANABE MOTOAKI"
"29";376433644;"homepages/54/7546";"Alexander Binder";1540807;"KAWANABE MOTOAKI"
"30";337710699;"homepages/54/7546";"Alexander Binder";1540807;"MULLER KLAUS ROBERT"
"31";376433644;"homepages/54/7546";"Alexander Binder";1540807;"MULLER KLAUS ROBERT"
"32";337710699;"homepages/54/7546";"Alexander Binder";1540807;"BINDER ALEXANDER"
"33";376433644;"homepages/54/7546";"Alexander Binder";1540807;"BINDER ALEXANDER"
"34";375246142;"homepages/54/7546";"Alexander Binder";1585754;"KAWANABE MOTOAKI"
"35";375246142;"homepages/54/7546";"Alexander Binder";1585754;"BINDER ALEXANDER"
"36";375246142;"homepages/54/7546";"Alexander Binder";1585754;"KLAUSCHEN FREDERICK"
"37";16195773;"homepages/33/2904";"Alexander Reinefeld";313584;"REINEFELD ALEXANDER"
"38";16293221;"homepages/33/2904";"Alexander Reinefeld";313584;"REINEFELD ALEXANDER"
"39";16195773;"homepages/33/2904";"Alexander Reinefeld";313584;"SCHINTKE FLORIAN"
"40";16195773;"homepages/33/2904";"Alexander Reinefeld";313584;"SCHUTT THORSTEN"
"41";16293221;"homepages/33/2904";"Alexander Reinefeld";313584;"SCHUTT THORSTEN"
"42";16293221;"homepages/33/2904";"Alexander Reinefeld";313584;"SCHINTKE FLORIAN"
"43";16253256;"homepages/02/7141";"Alexander Verl";322877;"VERL ALEXANDER"
"44";375547615;"homepages/02/7141";"Alexander Verl";322877;"VERL ALEXANDER"
"45";375547615;"homepages/02/7141";"Alexander Verl";322877;"DE GOL GINO"
"46";375547615;"homepages/02/7141";"Alexander Verl";322877;"DIETZ THOMAS"
"47";375547615;"homepages/02/7141";"Alexander Verl";322877;"POTT ANDREAS"
"48";379451974;"homepages/29/3337";"Alexander Zien";1478005;"BROCK STEPHAN"
"49";405229608;"homepages/29/3337";"Alexander Zien";1478005;"BROCK STEPHAN"
"50";408601445;"homepages/29/3337";"Alexander Zien";1478005;"BROCK STEPHAN"
"51";410816800;"homepages/29/3337";"Alexander Zien";1478005;"BROCK STEPHAN"
"52";379451974;"homepages/29/3337";"Alexander Zien";1478005;"JACKSON DAVID"
"53";408601445;"homepages/29/3337";"Alexander Zien";1478005;"JACKSON DAVID"
"54";405229608;"homepages/29/3337";"Alexander Zien";1478005;"JACKSON DAVID B."
"55";410816800;"homepages/29/3337";"Alexander Zien";1478005;"JACKSON DAVID B."
"56";15601439;"homepages/29/3337";"Alexander Zien";1478005;"KUEFFNER ROBERT"
"57";405229608;"homepages/29/3337";"Alexander Zien";1478005;"STEIN MARTIN"
"58";410816800;"homepages/29/3337";"Alexander Zien";1478005;"STEIN MARTIN"
"59";15601439;"homepages/29/3337";"Alexander Zien";1478005;"ZIEN ALEXANDER"
"60";379451974;"homepages/29/3337";"Alexander Zien";1478005;"ZIEN ALEXANDER"
"61";405229608;"homepages/29/3337";"Alexander Zien";1478005;"ZIEN ALEXANDER"
"62";408601445;"homepages/29/3337";"Alexander Zien";1478005;"ZIEN ALEXANDER"
"63";410816800;"homepages/29/3337";"Alexander Zien";1478005;"ZIEN ALEXANDER"
"64";15601439;"homepages/29/3337";"Alexander Zien";1478005;"ZIMMER RALF"
"65";379451974;"homepages/29/3337";"Alexander Zien";1478005;"SOLDATOS THEODOROS"
"66";410816800;"homepages/29/3337";"Alexander Zien";1478005;"SOLDATOS THEODOROS"
"67";379451974;"homepages/29/3337";"Alexander Zien";1478005;"TAGLANG GUILLAUME"
"68";405229608;"homepages/29/3337";"Alexander Zien";1478005;"TAGLANG GUILLAUME"
"69";408601445;"homepages/29/3337";"Alexander Zien";1478005;"TAGLANG GUILLAUME"
"70";410816800;"homepages/29/3337";"Alexander Zien";1478005;"TAGLANG GUILLAUME"
"71";15715986;"homepages/29/3337";"Alexander Zien";1903100;"ZIMMER RALF"
"72";15791657;"homepages/29/3337";"Alexander Zien";2011289;"ZIMMER RALF"
"73";15715986;"homepages/29/3337";"Alexander Zien";1903100;"KUFFNER ROBERT"
"74";15791657;"homepages/29/3337";"Alexander Zien";2011289;"KUFFNER ROBERT"
"75";15715986;"homepages/29/3337";"Alexander Zien";1903100;"ZIEN ALEXANDER"
"76";15791657;"homepages/29/3337";"Alexander Zien";2011289;"ZIEN ALEXANDER"
"77";15919887;"homepages/29/3337";"Alexander Zien";2170006;"ZIEN ALEXANDER"
"78";15919887;"homepages/29/3337";"Alexander Zien";2170006;"HANISCH DANIEL"
"79";405229608;"homepages/29/3337";"Alexander Zien";1478005;"PICKER ALEXANDER"
"80";410816800;"homepages/29/3337";"Alexander Zien";1478005;"PICKER ALEXANDER"
"81";405229608;"homepages/29/3337";"Alexander Zien";1478005;"SULZER BERNHARD"
"82";410816800;"homepages/29/3337";"Alexander Zien";1478005;"SULZER BERNHARD"
"83";17550907;"homepages/93/2424";"Alfred Mertins";1349345;"BRAND THOMAS"
"84";17550907;"homepages/93/2424";"Alfred Mertins";1349345;"KALLINGER MARKUS"
"85";17550907;"homepages/93/2424";"Alfred Mertins";1349345;"KOLLMEIER BIRGER"
"86";17550907;"homepages/93/2424";"Alfred Mertins";1349345;"MERTINS ALFRED"
"87";17550907;"homepages/93/2424";"Alfred Mertins";1349345;"MUELLER ALEXANDRA"
"88";17531481;"homepages/b/AndreasButz";"Andreas Butz";1206576;"BUTZ ANDREAS"
"89";17531481;"homepages/b/AndreasButz";"Andreas Butz";1206576;"HILLIGES OTMAR"
"90";17531481;"homepages/b/AndreasButz";"Andreas Butz";1206576;"TERRENGHI LUCIA"
"91";15621988;"homepages/25/4650";"Andreas Hein";1277738;"BIER ANGELIKA"
"92";15621988;"homepages/25/4650";"Andreas Hein";1277738;"BIER JUERGEN"
"93";15621988;"homepages/25/4650";"Andreas Hein";1277738;"HEIN ANDREAS"
"94";15658094;"homepages/25/4650";"Andreas Hein";1277738;"HEIN ANDREAS"
"95";17470533;"homepages/25/4650";"Andreas Hein";1277738;"HEIN ANDREAS"
"96";17470623;"homepages/25/4650";"Andreas Hein";1277738;"HEIN ANDREAS"
"97";15658094;"homepages/25/4650";"Andreas Hein";1277738;"HIRSCH PETER"
"98";17470623;"homepages/25/4650";"Andreas Hein";1277738;"HOPPE FLORIAN"
"99";17470533;"homepages/25/4650";"Andreas Hein";1277738;"JANK EMANUEL"
"100";17470623;"homepages/25/4650";"Andreas Hein";1277738;"JANK EMANUEL"
"101";17470623;"homepages/25/4650";"Andreas Hein";1277738;"KLEIN MARTIN"
"102";15621988;"homepages/25/4650";"Andreas Hein";1277738;"LUETH TIM"
"103";17470533;"homepages/25/4650";"Andreas Hein";1277738;"LUETH TIM"
"104";17470623;"homepages/25/4650";"Andreas Hein";1277738;"LUETH TIM"
"105";15621988;"homepages/25/4650";"Andreas Hein";1277738;"SCHERMEIER OLAF"
"106";141431;"homepages/25/4650";"Andreas Hein";1645806;"LUTH TIM"
"107";141431;"homepages/25/4650";"Andreas Hein";1645806;"BIER JURGEN"
"108";141431;"homepages/25/4650";"Andreas Hein";1645806;"BIER ANGELIKA"
"109";141431;"homepages/25/4650";"Andreas Hein";1645806;"HEIN ANDREAS"
"110";141431;"homepages/25/4650";"Andreas Hein";1645806;"SCHERMEIER OLAF"
"111";15658094;"homepages/25/4650";"Andreas Hein";1277738;"HART RICHARD"
"112";15658094;"homepages/25/4650";"Andreas Hein";1277738;"GSCHWENDTNER WOLFGANG WILHELM JOSEF"
"113";15943491;"homepages/25/4650";"Andreas Hein";2196823;"HOETZEL JUERGEN"
"114";15943491;"homepages/25/4650";"Andreas Hein";2196823;"SCHLICK MICHAEL"
"115";15943491;"homepages/25/4650";"Andreas Hein";2196823;"HEIN ANDREAS"
"116";405392372;"homepages/18/7794";"Andreas Jordt";4182141;"KOCH REINHARD"
"117";405392372;"homepages/18/7794";"Andreas Jordt";4182141;"JORDT ANDREAS"
"118";405392372;"homepages/18/7794";"Andreas Jordt";4182141;"STEIMLE JURGEN"
"119";317606967;"homepages/05/4192";"Andreas Zell";1476591;"BRANDT THOMAS"
"120";333873982;"homepages/05/4192";"Andreas Zell";1476591;"DRAGOI CIPRIAN"
"121";317606967;"homepages/05/4192";"Andreas Zell";1476591;"DREWS FRANK"
"122";328901279;"homepages/05/4192";"Andreas Zell";1476591;"DREWS FRANK"
"123";333873982;"homepages/05/4192";"Andreas Zell";1476591;"DUCA MIHAI"
"124";317606967;"homepages/05/4192";"Andreas Zell";1476591;"DUESER TOBIAS"
"125";328901279;"homepages/05/4192";"Andreas Zell";1476591;"GERBIG THORSTEN"
"126";17493360;"homepages/05/4192";"Andreas Zell";1476591;"GROTENDORST JOERG"
"127";338455306;"homepages/05/4192";"Andreas Zell";1476591;"HABEL STEPHAN"
"128";338455306;"homepages/05/4192";"Andreas Zell";1476591;"HARTMANN BERND"
"129";338455306;"homepages/05/4192";"Andreas Zell";1476591;"HEYER CHRISTIAN"
"130";338455306;"homepages/05/4192";"Andreas Zell";1476591;"JAUSEL HEIKO"
"131";56801833;"homepages/05/4192";"Andreas Zell";1476591;"JOOS THOMAS"
"132";338455306;"homepages/05/4192";"Andreas Zell";1476591;"KUCKELKORN UWE"
"133";317606967;"homepages/05/4192";"Andreas Zell";1476591;"LEONE CARMELO"
"134";333873982;"homepages/05/4192";"Andreas Zell";1476591;"LEONE CARMELO"
"135";365756985;"homepages/05/4192";"Andreas Zell";1476591;"LEONE CARMELO"
"136";406544465;"homepages/05/4192";"Andreas Zell";1476591;"LEONE CARMELO"
"137";317606967;"homepages/05/4192";"Andreas Zell";1476591;"OTT SASCHA"
"138";56801833;"homepages/05/4192";"Andreas Zell";1476591;"PLANATSCHER HANNES"
"139";56801833;"homepages/05/4192";"Andreas Zell";1476591;"POETZ OLIVER"
"140";328901279;"homepages/05/4192";"Andreas Zell";1476591;"SCHMITT GEORG"
"141";317606967;"homepages/05/4192";"Andreas Zell";1476591;"SCHROETER JENS"
"142";317606967;"homepages/05/4192";"Andreas Zell";1476591;"SCHWARZ ALEXANDER"
"143";17493360;"homepages/05/4192";"Andreas Zell";1476591;"STILLER ALEXANDER"
"144";56801833;"homepages/05/4192";"Andreas Zell";1476591;"STOLL DIETER"
"145";56801833;"homepages/05/4192";"Andreas Zell";1476591;"SUPPER JOCHEN"
"146";333873982;"homepages/05/4192";"Andreas Zell";1476591;"SZASZ MIHALY"
"147";406544465;"homepages/05/4192";"Andreas Zell";1476591;"SZASZ MIHALY"
"148";56801833;"homepages/05/4192";"Andreas Zell";1476591;"TEMPLIN MARKUS"
"149";17493360;"homepages/05/4192";"Andreas Zell";1476591;"ZELL ANDREAS"
"150";56801833;"homepages/05/4192";"Andreas Zell";1476591;"ZELL ANDREAS"
"151";317606967;"homepages/05/4192";"Andreas Zell";1476591;"ZELL ANDREAS"
"152";328901279;"homepages/05/4192";"Andreas Zell";1476591;"ZELL ANDREAS"
"153";333873982;"homepages/05/4192";"Andreas Zell";1476591;"ZELL ANDREAS"
"154";338455306;"homepages/05/4192";"Andreas Zell";1476591;"ZELL ANDREAS"
"155";353220994;"homepages/05/4192";"Andreas Zell";1476591;"ZELL ANDREAS"
"156";365756985;"homepages/05/4192";"Andreas Zell";1476591;"ZELL ANDREAS"
"157";406544465;"homepages/05/4192";"Andreas Zell";1476591;"ZELL ANDREAS"
"158";317606967;"homepages/05/4192";"Andreas Zell";1476591;"ZINGEL CHRISTIAN"
"159";353220994;"homepages/05/4192";"Andreas Zell";1476591;"MASSELLI ANDREAS"
"160";353220994;"homepages/05/4192";"Andreas Zell";1476591;"WENZEL KARL ENGELBERT"
"161";353571944;"homepages/05/4192";"Andreas Zell";3720793;"WENZEL KARL ENGELBERT"
"162";353571944;"homepages/05/4192";"Andreas Zell";3720793;"ZELL ANDREAS"
"163";353571944;"homepages/05/4192";"Andreas Zell";3720793;"MASSELLI ANDREAS"
"164";406544465;"homepages/05/4192";"Andreas Zell";1476591;"HEYDENREICH JOHANNES"
"165";406544465;"homepages/05/4192";"Andreas Zell";1476591;"SILBERLEITNER NORBERT"
"166";275509683;"homepages/25/7857";"Ansgar Trächtler";959933;"LANDWEHR MARTIN"
"167";275509683;"homepages/25/7857";"Ansgar Trächtler";959933;"TRACHTLER ANSGAR"
"168";275509683;"homepages/25/7857";"Ansgar Trächtler";959933;"JUST VIKTOR"
"169";16007377;"homepages/16/5673";"Antje Schweitzer";2270334;"BRAUNSCHWEILER NORBERT"
"170";16007377;"homepages/16/5673";"Antje Schweitzer";2270334;"DOGIL GRZEGORZ"
"171";16007377;"homepages/16/5673";"Antje Schweitzer";2270334;"KLANKERT TANJA"
"172";16007377;"homepages/16/5673";"Antje Schweitzer";2270334;"MOBIUS BERND"
"173";16007377;"homepages/16/5673";"Antje Schweitzer";2270334;"SCHWEITZER ANTJE"
"174";412422054;"homepages/93/99";"Antti Oulasvirta";3810916;"BUSCHEK DANIEL"
"175";412422054;"homepages/93/99";"Antti Oulasvirta";3810916;"SCHONLEBEN OLIVER"
"176";412422054;"homepages/93/99";"Antti Oulasvirta";3810916;"OULASVIRTA ANTTI"
"177";412705754;"homepages/93/99";"Antti Oulasvirta";4379520;"BUSCHEK DANIEL"
"178";412705754;"homepages/93/99";"Antti Oulasvirta";4379520;"SCHONLEBEN OLIVER"
"179";412705754;"homepages/93/99";"Antti Oulasvirta";4379520;"OULASVIRTA ANTTI"
"180";410109591;"homepages/12/4880";"Bastian Goldlücke";4237740;"WANNER SVEN"
"181";410109591;"homepages/12/4880";"Bastian Goldlücke";4237740;"JAHNE BERND"
"182";410109591;"homepages/12/4880";"Bastian Goldlücke";4237740;"GOLDLUCKE BASTIAN"
"183";426256050;"homepages/08/8298";"Benjamin Noack";4485705;"HANEBECK UWE"
"184";426256050;"homepages/08/8298";"Benjamin Noack";4485705;"VIETH KAI UWE"
"185";426256050;"homepages/08/8298";"Benjamin Noack";4485705;"SCHULTE HENNING"
"186";426256050;"homepages/08/8298";"Benjamin Noack";4485705;"GRUNA ROBIN"
"187";426256050;"homepages/08/8298";"Benjamin Noack";4485705;"BAUM MARCUS"
"188";426256050;"homepages/08/8298";"Benjamin Noack";4485705;"LANGLE THOMAS"
"189";426256050;"homepages/08/8298";"Benjamin Noack";4485705;"NOACK BENJAMIN"
"190";337569988;"homepages/f/BerndFreisleben";"Bernd Freisleben";1249355;"BARTSCH DANNY"
"191";15655898;"homepages/f/BerndFreisleben";"Bernd Freisleben";1249355;"BECKER HERBERT"
"192";15655898;"homepages/f/BerndFreisleben";"Bernd Freisleben";1249355;"BRANDT CARSTEN"
"193";17523784;"homepages/f/BerndFreisleben";"Bernd Freisleben";1249355;"DITTRICH ALEXANDER"
"194";94231;"homepages/f/BerndFreisleben";"Bernd Freisleben";1249355;"FREISLEBEN BERND"
"195";15655898;"homepages/f/BerndFreisleben";"Bernd Freisleben";1249355;"FREISLEBEN BERND"
"196";17523784;"homepages/f/BerndFreisleben";"Bernd Freisleben";1249355;"FREISLEBEN BERND"
"197";337569988;"homepages/f/BerndFreisleben";"Bernd Freisleben";1249355;"FREISLEBEN BERND"
"198";94231;"homepages/f/BerndFreisleben";"Bernd Freisleben";1249355;"KEWITZ ANSGAR"
"199";337569988;"homepages/f/BerndFreisleben";"Bernd Freisleben";1249355;"MUELLER PETER"
"200";94231;"homepages/f/BerndFreisleben";"Bernd Freisleben";1249355;"SCHRIDDE CHRISTIAN"
"201";94231;"homepages/f/BerndFreisleben";"Bernd Freisleben";1249355;"SMITH MATTHEW DAVID"
"202";15655898;"homepages/f/BerndFreisleben";"Bernd Freisleben";1249355;"WAGNER KLAUS"
"203";15655898;"homepages/f/BerndFreisleben";"Bernd Freisleben";1249355;"JUERJENS GERHARD"
"204";15655898;"homepages/f/BerndFreisleben";"Bernd Freisleben";1249355;"SCHELHORN GERHARD"
"205";15655898;"homepages/f/BerndFreisleben";"Bernd Freisleben";1249355;"KURZENDOERFER REINER"
"206";16112982;"homepages/f/BerndFreisleben";"Bernd Freisleben";2386424;"FREISLEBEN BERND"
"207";16112982;"homepages/f/BerndFreisleben";"Bernd Freisleben";2386424;"HOOF MARTIN"
"208";16112982;"homepages/f/BerndFreisleben";"Bernd Freisleben";2386424;"KULLA ALBAN"
"209";16112982;"homepages/f/BerndFreisleben";"Bernd Freisleben";2386424;"MUSTAFARAJ ENIANA"
"210";16112982;"homepages/f/BerndFreisleben";"Bernd Freisleben";2386424;"PETERS MICHAEL"
"211";16112982;"homepages/f/BerndFreisleben";"Bernd Freisleben";2386424;"WENDEL CHRISTOPH"
"212";410109591;"homepages/97/6102";"Bernd Jähne";4237739;"WANNER SVEN"
"213";410809462;"homepages/97/6102";"Bernd Jähne";4237739;"WANNER SVEN"
"214";410109591;"homepages/97/6102";"Bernd Jähne";4237739;"JAHNE BERND"
"215";410809462;"homepages/97/6102";"Bernd Jähne";4237739;"JAHNE BERND"
"216";410109591;"homepages/97/6102";"Bernd Jähne";4237739;"GOLDLUCKE BASTIAN"
"217";410809462;"homepages/97/6102";"Bernd Jähne";4237739;"GOLDLAOECKE BASTIAN"
"218";128338;"homepages/00/2717";"Bernd Kleinjohann";650744;"KLEINJOHANN BERND"
"219";128338;"homepages/00/2717";"Bernd Kleinjohann";650744;"SCHNEIDER CHRISTIAN"
"220";128338;"homepages/00/2717";"Bernd Kleinjohann";650744;"STICHLING DIRK"
"221";17534514;"homepages/00/2717";"Bernd Kleinjohann";1308368;"KLEINJOHANN BERND"
"222";17534514;"homepages/00/2717";"Bernd Kleinjohann";1308368;"REIMANN CHRISTIAN"
"223";17534514;"homepages/00/2717";"Bernd Kleinjohann";1308368;"SCHNEIDER CHRISTIAN"
"224";17534514;"homepages/00/2717";"Bernd Kleinjohann";1308368;"STICHLING DIRK"
"225";128338;"homepages/00/2717";"Bernd Kleinjohann";650744;"REIMANN CHRISTIAN"
"226";16007377;"homepages/79/4327";"Bernd Möbius";2270333;"BRAUNSCHWEILER NORBERT"
"227";16007377;"homepages/79/4327";"Bernd Möbius";2270333;"DOGIL GRZEGORZ"
"228";16007377;"homepages/79/4327";"Bernd Möbius";2270333;"KLANKERT TANJA"
"229";16007377;"homepages/79/4327";"Bernd Möbius";2270333;"MOBIUS BERND"
"230";16007377;"homepages/79/4327";"Bernd Möbius";2270333;"SCHWEITZER ANTJE"
"231";15771561;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"DECO GUSTAVO"
"232";15772492;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"DECO GUSTAVO"
"233";15774370;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"DECO GUSTAVO"
"234";15869398;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"DECO GUSTAVO"
"235";15975932;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"DECO GUSTAVO"
"236";17442331;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"DECO GUSTAVO"
"237";15771561;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"SCHURMANN BERND"
"238";15772492;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"SCHURMANN BERND"
"239";15774370;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"SCHURMANN BERND"
"240";15869398;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"SCHURMANN BERND"
"241";15975932;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"SCHURMANN BERND"
"242";15984442;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"SCHURMANN BERND"
"243";16037295;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"SCHURMANN BERND"
"244";17080105;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"SCHURMANN BERND"
"245";17264782;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"SCHURMANN BERND"
"246";17264786;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"SCHURMANN BERND"
"247";17265500;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"SCHURMANN BERND"
"248";17278280;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"SCHURMANN BERND"
"249";17442331;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"SCHURMANN BERND"
"250";17278280;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"OBRADOVIC DRAGAN"
"251";15975932;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"STETTER MARTIN"
"252";15984442;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"STETTER MARTIN"
"253";15975932;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"STORCK JAN"
"254";15984442;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"STORCK JAN"
"255";16037295;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"STORCK JAN"
"256";15975932;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"CORCHS SILVIA"
"257";15984442;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"CORCHS SILVIA"
"258";15984442;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"DECO GUSTAVO"
"259";16037295;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"DECO GUSTAVO"
"260";17080105;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"SCHLANG MARTIN"
"261";17080105;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"TRESP VOLKER"
"262";17264782;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"DECO GUSTAVO"
"263";17264786;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"DECO GUSTAVO"
"264";17265500;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"DECO GUSTAVO"
"265";17278280;"homepages/s/BerndSchurmann";"Bernd Schürmann";1981902;"DECO GUSTAVO"
"266";279904;"homepages/m/BMitschang";"Bernhard Mitschang";815173;"MAIER ALBERT"
"267";279904;"homepages/m/BMitschang";"Bernhard Mitschang";815173;"GRASSELT MIKE"
"268";279904;"homepages/m/BMitschang";"Bernhard Mitschang";815173;"WOLFSON CHARLES DANIEL"
"269";279904;"homepages/m/BMitschang";"Bernhard Mitschang";815173;"MITSCHANG BERNHARD"
"270";279904;"homepages/m/BMitschang";"Bernhard Mitschang";815173;"SUHRE OLIVER"
"271";17543920;"homepages/m/BMitschang";"Bernhard Mitschang";1352729;"GRASSELT MIKE"
"272";17543920;"homepages/m/BMitschang";"Bernhard Mitschang";1352729;"MAIER ALBERT"
"273";17543920;"homepages/m/BMitschang";"Bernhard Mitschang";1352729;"MITSCHANG BERNHARD"
"274";17543920;"homepages/m/BMitschang";"Bernhard Mitschang";1352729;"SUHRE OLIVER"
"275";17543920;"homepages/m/BMitschang";"Bernhard Mitschang";1352729;"WOLFSON CHARLES DANIEL"
"276";15978025;"homepages/97/119";"Bernhard Schölkopf";2238101;"GUYON ISABELLE"
"277";16260080;"homepages/97/119";"Bernhard Schölkopf";338605;"MULLER KLAUS ROBERT"
"278";16260080;"homepages/97/119";"Bernhard Schölkopf";338605;"RATSCH GUNNAR"
"279";16260080;"homepages/97/119";"Bernhard Schölkopf";338605;"SONNENBURG SOREN"
"280";16260080;"homepages/97/119";"Bernhard Schölkopf";338605;"SCHOLKOPF BERNHARD"
"281";55758206;"homepages/97/119";"Bernhard Schölkopf";338605;"SCHOLKOPF BERNHARD"
"282";337991410;"homepages/97/119";"Bernhard Schölkopf";338605;"SCHOLKOPF BERNHARD"
"283";55758206;"homepages/97/119";"Bernhard Schölkopf";338605;"PICHLER BERND"
"284";55758206;"homepages/97/119";"Bernhard Schölkopf";338605;"HOFMANN MATTHIAS"
"285";55758206;"homepages/97/119";"Bernhard Schölkopf";338605;"STEINKE FLORIAN"
"286";15978025;"homepages/97/119";"Bernhard Schölkopf";2238101;"WESTON JASON"
"287";15978025;"homepages/97/119";"Bernhard Schölkopf";2238101;"SCHOLKOPF BERNHARD"
"288";15978025;"homepages/97/119";"Bernhard Schölkopf";2238101;"PEREZ CRUZ FERNANDO A. T. S. C. UNIV. CAROLOS III"
"289";15978025;"homepages/97/119";"Bernhard Schölkopf";2238101;"ELLISSEEF ANDRE"
"290";337991410;"homepages/97/119";"Bernhard Schölkopf";338605;"HIRSCH MICHAEL"
"291";337991410;"homepages/97/119";"Bernhard Schölkopf";338605;"HARMELING STEFAN"
"292";337991410;"homepages/97/119";"Bernhard Schölkopf";338605;"SRA SUVRIT"
"293";337991410;"homepages/97/119";"Bernhard Schölkopf";338605;"SCHULER CHRISTIAN J."
"294";17355151;"homepages/21/4593";"Bernhard Sick";3566682;"MANDL ROLAND"
"295";17355151;"homepages/21/4593";"Bernhard Sick";3566682;"FUCHS ERICH"
"296";17355151;"homepages/21/4593";"Bernhard Sick";3566682;"SICK BERNHARD"
"297";17355151;"homepages/21/4593";"Bernhard Sick";3566682;"NOMMER JOHANN"
