Name;URL;Latitutde;Longitude
Friedrich-Schiller-Universität Jena;https://www.uni-jena.de/;50.929444444444;11.589444444444
Technische Universität Kaiserslautern;http://www.uni-kl.de/;49.423888888889;7.7530555555556
Hochschule für Musik Karlsruhe;http://www.hfm-karlsruhe.de/;49.004555555556;8.4272555555556
Karlsruher Institut für Technologie;https://www.kit.edu/;49.00947;8.41167
Pädagogische Hochschule Karlsruhe;http://www.ph-karlsruhe.de;49.013749;8.392738
Staatliche Hochschule für Gestaltung Karlsruhe;http://www.hfg-karlsruhe.de/;49.001666666667;8.3838888888889
Universität Kassel;http://www.uni-kassel.de/;51.322774;9.507562
Christian-Albrechts-Universität zu Kiel;http://www.uni-kiel.de/;54.338888888889;10.1225
Muthesius Kunsthochschule;http://www.muthesius-kunsthochschule.de;54.327222222222;10.141388888889
Universität Koblenz-Landau;https://www.uni-koblenz-landau.de/;50.363611111111;7.5591666666667
Universität Konstanz;http://www.uni-konstanz.de/;47.690215;9.1881
Deutsche Sporthochschule Köln;http://www.dshs-koeln.de/;50.936708055556;6.869341
Hochschule für Musik und Tanz Köln;https://www.hfmt-koeln.de/;50.947643;6.961217
Kunsthochschule für Medien Köln;http://www.khm.de/;50.934024;6.9623169444444
Universität zu Köln;http://www.uni-koeln.de/;50.928055555556;6.9286111111111
Handelshochschule Leipzig;http://www.hhl.de/;51.33971;12.34965
Hochschule für Grafik und Buchkunst Leipzig;http://www.hgb-leipzig.de;51.333405833333;12.367836111111
Hochschule für Musik und Theater „Felix Mendelssohn Bartholdy“ Leipzig;http://www.hmt-leipzig.de/;51.332777777778;12.366666666667
Universität Leipzig;https://www.uni-leipzig.de/;51.3387;12.378727777778
Pädagogische Hochschule Ludwigsburg;http://www.ph-ludwigsburg.de/;48.909837777778;9.1831216666667
Leuphana Universität Lüneburg;http://www.leuphana.de/;53.228888888889;10.401111111111
Universität zu Lübeck;http://www.uni-luebeck.de/;53.836933333333;10.705833333333
Otto-von-Guericke-Universität Magdeburg;https://www.ovgu.de/;52.140311111111;11.643233333333
Johannes Gutenberg-Universität Mainz;https://www.uni-mainz.de/;49.993055555556;8.2416666666667
Hochschule für Musik und Darstellende Kunst Mannheim;http://www.muho-mannheim.de;49.483842;8.470829
Universität Mannheim;http://www.uni-mannheim.de/;49.483195989167;8.4646868705556
Philipps-Universität Marburg;https://www.uni-marburg.de/;50.81076;8.7737
Hochschule für öffentliche Verwaltung Rheinland-Pfalz;http://www.hoev-rlp.de/;50.32806;7.22945
Hochschule für Musik und Theater München;http://website.musikhochschule-muenchen.de/de/;48.146111111111;11.567777777778
Hochschule für Philosophie München;http://www.hfph.de/;48.14892;11.58329
Hochschule für Politik München;http://www.hfp.tum.de/;48.147;11.5632
Ludwig-Maximilians-Universität München;https://www.uni-muenchen.de/;48.150833333333;11.580277777778
Technische Universität München;http://www.tum.de/;48.148611111111;11.568055555556
Universität der Bundeswehr München;http://www.unibw.de/;48.08032;11.63813
Deutsche Hochschule der Polizei;http://www.dhpol.de;51.898055555556;7.645
Kunstakademie Münster;http://www.kunstakademie-muenster.de/;51.974166666667;7.6016666666667
Westfälische Wilhelms-Universität;https://www.uni-muenster.de/;51.963611111111;7.6130555555556
Augustana-Hochschule Neuendettelsau;http://www.augustana.de;49.283333333333;10.7775
Carl von Ossietzky Universität Oldenburg;https://uol.de/;53.147777777778;8.1822222222222
Universität Osnabrück;https://www.uni-osnabrueck.de/;52.272983;8.041767
Theologische Fakultät Paderborn;http://www.thf-paderborn.de;51.716083333333;8.7549444444444
Universität Paderborn;http://www.uni-paderborn.de/;51.708055555556;8.7722222222222
Universität Passau;http://www.uni-passau.de/;48.568333333333;13.453333333333
Filmuniversität Babelsberg;http://www.filmuniversitaet.de;52.388611111111;13.116666666667
Universität Potsdam;https://www.uni-potsdam.de/;52.401111111111;13.011944444444
Universität Regensburg;http://www.uni-regensburg.de/;48.9981;12.095
Ostbayerische Technische Hochschule Regensburg;http://www.oth-regensburg.de/;49.003674;12.095089
Hochschule für Musik und Theater Rostock;http://www.hmt-rostock.de/;54.09155;12.1444
Universität Rostock;http://www.uni-rostock.de/;54.088133;12.133373
Hochschule für Musik Saar;http://www.hfm.saarland.de;49.230311111111;6.9978333333333
Universität des Saarlandes;http://www.uni-saarland.de/;49.255555555556;7.0416666666667
Pädagogische Hochschule Schwäbisch Gmünd;http://www.ph-gmuend.de;48.791666666667;9.8288888888889
Universität Siegen;http://www.uni-siegen.de/;50.906388888889;8.0283333333333
Deutsche Universität für Verwaltungswissenschaften Speyer;http://www.uni-speyer.de/;49.316413888889;8.4163083333333
Philosophisch-Theologische Hochschule SVD St. Augustin;http://www.pth-augustin.eu;50.774141;7.17827
Hochschule für Musik und Darstellende Kunst Stuttgart;https://www.hmdk-stuttgart.de;48.778611;9.185833
Staatliche Akademie der Bildenden Künste Stuttgart;http://www.abk-stuttgart.de/;48.80015;9.17429
Universität Hohenheim;https://www.uni-hohenheim.de/;48.7125;9.214
Universität Stuttgart;http://www.uni-stuttgart.de/;48.7817;9.1752
Theologische Fakultät Trier;http://www.theo.uni-trier.de/;49.74691;6.68758
Universität Trier;http://www.uni-trier.de/;49.747708333333;6.6753555555556
Hochschule für Musik Trossingen;http://www.mh-trossingen.de//;48.075391;8.638237
Eberhard Karls Universität Tübingen;http://www.uni-tuebingen.de/;48.524638888889;9.0591666666667
Universität Ulm;http://www.uni-ulm.de;48.422095;9.953774
Philosophisch-Theologische Hochschule Vallendar;http://www.pthv.de;50.4015241;7.6276014
WHU – Otto Beisheim School of Management;http://www.whu.edu/;50.400325277778;7.6135063888889
Universität Vechta;http://www.uni-vechta.de/;52.721608;8.293819
Bauhaus-Universität Weimar;http://www.uni-weimar.de/;50.974480555556;11.32905
Hochschule für Musik Franz Liszt Weimar;http://www.hfm-weimar.de/;50.97832;11.33154
Pädagogische Hochschule Weingarten;http://www.ph-weingarten.de/;47.80966;9.64395
