Bernhard Nebel;-0.307067,-2.3996756,0.50137067,0.13230424,-0.5723089,0.084288046,-0.09342095,-0.82662976,0.39472717,-1.1534463,-0.06675149,-0.39735198,-0.6670977,0.120176956,-0.3932346,-0.9283389,0.95014447,2.4747522,0.29524246,-0.6572206,1.3064673,-2.1474679,-1.1412642,-0.06772864,1.3794746,1.2375462,0.16981299,-1.7827522,-0.3649481,0.95740813,-0.56994647,0.019186854,-0.8445922,0.7076783,0.3205924,1.3647163,-1.2321274,-0.948705,-0.40443087,0.5607698,0.67628103,-1.0510782,-0.47401178,1.0530776,-1.1829207,1.1872914,-1.4477994,0.6501837,-0.7028141,-0.6857511,-0.61367863,0.6127867,1.54032,-2.7183437,-0.54993755,-1.7791189,-1.4632955,-1.2757747,1.8442028,2.750478,0.6029339,-2.4510834,1.17681,-0.95982647,2.0125105,-2.0912225,0.70420223,-2.955604,-1.7292747,-0.1512172,-1.0727139,-0.2950999,-0.14187302,-0.06861127,-0.04841625,0.8756731,2.6494033,-0.5133815,0.3342725,-0.3712718,-0.5526919,0.19907704,-0.16587742,-2.2323334,0.2979421,-1.1428909,-1.3446296,-2.412412,-0.744836,0.5264705,3.0417492,-0.8211637,-0.9317632,-0.18690942,0.33301273,-0.5341723,0.27055424,2.0949223,-2.5479226,0.041462258,-0.34422788,-2.9749637,0.6697853,0.13341257,1.7721274,-1.4063952,-0.9123047,-0.35655048,-0.10881363,0.33446848,-1.4265865,-1.2582295,-1.3959011,2.1430876,0.15548919,-0.58884907,2.0763013,-1.4839342,-1.9787686,-1.4232169,-0.28300536,0.3578262,-0.5929097,-2.2710524,1.141983,-0.49564058,0.95113796,0.7088354
Alois Knoll;1.410524,0.8929908,-1.3120888,0.9403657,0.20927887,0.041052308,1.7946235,-3.5421107,0.86683893,-1.3560114,0.8730591,-0.6602788,-1.0727468,-0.5009384,1.1896946,-2.0039334,0.7668247,1.047172,-0.48464382,-1.2430564,1.6631362,-1.2409192,-0.9295093,0.1214362,1.5511731,1.2929916,0.14824283,1.250778,0.029448537,0.856612,1.3005493,-1.0538796,-2.0313637,0.74226755,-0.016619748,0.75447464,0.92445356,-1.6653545,0.9036302,-0.43037358,1.490389,1.2255052,-1.1139134,1.554247,-1.8275344,0.002379523,0.9346173,0.7916936,-0.3831931,0.77234715,-0.22589915,-0.5331527,0.23556145,-0.03964056,-0.47173178,1.2192839,0.29910144,1.6242387,0.31565896,-0.42365116,1.7214664,1.6111804,1.0029855,0.17430526,-2.0845006,0.6341918,-1.2433672,1.5577337,1.1384432,0.94708675,1.3483611,0.06295984,-2.5602,-0.37393627,-0.82417613,0.39109528,1.7315656,-0.2822658,-0.35725555,-0.9459966,-0.9222963,0.93982434,1.0156567,0.9712002,-0.78719634,-2.182522,-1.3565832,-1.1724485,0.23832238,1.5578978,-1.3077388,1.1067427,-1.1673315,0.11736577,-0.81888145,-0.5281699,-1.0196326,-0.051971875,0.20704158,0.3980659,0.89183974,1.1352005,-0.816268,0.9145169,0.6993626,-0.64818317,-2.4971497,-0.76141334,-0.19472058,-1.6504135,0.23609625,-0.62175345,-0.15763281,2.157678,0.24184741,-1.349339,-1.6789728,1.077133,-2.0051744,1.2304002,0.9181129,0.5498572,-0.23754305,-1.4340196,0.90849745,2.809645,0.5333645,0.889485
Alois C. Knoll;1.410524,0.8929908,-1.3120888,0.9403657,0.20927887,0.041052308,1.7946235,-3.5421107,0.86683893,-1.3560114,0.8730591,-0.6602788,-1.0727468,-0.5009384,1.1896946,-2.0039334,0.7668247,1.047172,-0.48464382,-1.2430564,1.6631362,-1.2409192,-0.9295093,0.1214362,1.5511731,1.2929916,0.14824283,1.250778,0.029448537,0.856612,1.3005493,-1.0538796,-2.0313637,0.74226755,-0.016619748,0.75447464,0.92445356,-1.6653545,0.9036302,-0.43037358,1.490389,1.2255052,-1.1139134,1.554247,-1.8275344,0.002379523,0.9346173,0.7916936,-0.3831931,0.77234715,-0.22589915,-0.5331527,0.23556145,-0.03964056,-0.47173178,1.2192839,0.29910144,1.6242387,0.31565896,-0.42365116,1.7214664,1.6111804,1.0029855,0.17430526,-2.0845006,0.6341918,-1.2433672,1.5577337,1.1384432,0.94708675,1.3483611,0.06295984,-2.5602,-0.37393627,-0.82417613,0.39109528,1.7315656,-0.2822658,-0.35725555,-0.9459966,-0.9222963,0.93982434,1.0156567,0.9712002,-0.78719634,-2.182522,-1.3565832,-1.1724485,0.23832238,1.5578978,-1.3077388,1.1067427,-1.1673315,0.11736577,-0.81888145,-0.5281699,-1.0196326,-0.051971875,0.20704158,0.3980659,0.89183974,1.1352005,-0.816268,0.9145169,0.6993626,-0.64818317,-2.4971497,-0.76141334,-0.19472058,-1.6504135,0.23609625,-0.62175345,-0.15763281,2.157678,0.24184741,-1.349339,-1.6789728,1.077133,-2.0051744,1.2304002,0.9181129,0.5498572,-0.23754305,-1.4340196,0.90849745,2.809645,0.5333645,0.889485
Gerhard Weikum;0.34120077,-0.2610519,-0.8748585,-2.095615,0.03286514,1.1987647,0.046236,1.4223636,1.7658764,1.9636434,0.86583424,2.431648,0.5927901,-0.14223029,-0.91214913,0.30875894,0.9637893,0.19372775,-1.894696,1.0184485,-1.1822331,1.1756327,-1.5638946,-0.20381096,-1.6407633,1.606207,-0.86741835,2.4689775,-0.969806,-1.9768142,-1.295108,-0.8738812,0.76115894,-0.78279907,2.3066568,-3.0397072,-0.39403802,-0.16251363,-0.23464411,-0.70014316,1.2232149,1.5876992,0.07694849,1.3988367,-0.26611722,-0.20233253,-1.1343588,-0.20088331,-0.22568332,1.7875422,3.1064265,-0.29694575,1.5340911,-0.3062045,0.086694434,2.3219678,2.1786225,1.4901668,0.09054519,1.9570366,1.3179281,-1.1913607,1.1161431,0.6853735,-1.0035118,-1.1331594,-1.3923459,0.9368517,0.23233666,-1.7441612,0.58436793,2.0207076,0.2792476,0.85335857,0.34162807,1.05309,-1.3018938,0.29367843,-1.8209715,0.66621053,-0.8885182,-0.50550056,0.6342925,-0.71914464,-0.801886,-0.57378584,0.68151295,0.8527664,1.0655967,0.79931474,-0.14903899,-0.21809709,0.37912586,-0.32639316,0.08704676,2.6155531,1.4726399,0.8397336,-0.8792125,1.8711442,-1.1696303,-0.9151225,0.40934905,-2.2378473,1.6112624,-1.2962033,-0.3008733,0.008268362,0.8053873,0.9851873,-1.1998256,0.9557874,0.1782874,0.90262204,1.0579764,2.7844074,1.5756891,1.0473421,-1.3345013,0.19281699,-0.3961244,0.07575156,-0.3373311,-1.2083894,0.696414,0.15010014,-0.9128648,-1.6731616
Hans-Peter Kriegel;-2.2589767,0.665622,-2.0815666,0.649014,-0.2523552,-1.0412714,-1.2819388,0.8566004,1.6049345,-0.14873062,0.20017362,0.8932844,1.223854,0.41474622,0.9488886,1.0881099,-0.11815947,0.9727181,-0.99702704,-1.4457,0.42104718,0.44868502,-0.6019536,0.51029634,-0.048025362,-0.030772265,0.5046303,-0.83721167,1.1855439,-1.3025792,-0.40669128,0.93371075,-1.515831,0.5203478,0.21041362,-1.7719171,-0.39848328,-0.25040585,-1.0688777,-0.86891025,2.523666,-0.22030112,1.0073516,0.2279993,1.4643714,0.30392456,-0.8389759,1.8752345,-0.48618647,0.2712993,0.7889711,0.8269226,1.1551265,0.70145506,0.00030948443,0.2181054,0.4097654,2.1160593,-0.5336559,1.2314751,0.9646876,-0.10154575,0.01714953,0.66431504,0.8173718,-0.5538056,-0.020665538,0.55118734,-0.51248443,-1.5751693,0.39230672,0.546044,-0.348573,-0.30647218,1.502192,1.2073182,1.5225353,0.47713447,-2.1479933,-0.5332497,-0.63060737,-0.36443827,1.1345528,1.7411374,-0.5434273,-0.65115315,1.0194364,-0.7333839,-0.40430847,0.22555608,-0.312577,0.2771825,1.3797204,1.592704,0.1712434,0.13326189,1.1010932,0.08529933,0.37740314,-1.800631,-0.95462656,-1.6410611,0.41447043,-1.1776919,-1.3209045,-0.9072226,-1.2903187,-0.9639662,-0.10523968,-0.2587364,-2.1604886,-0.8904884,1.8283917,0.5315139,0.38881874,1.1947093,0.638232,-0.4347269,-0.81677806,-0.3614537,-0.03657945,0.36396468,0.027211707,-0.27031863,0.48223877,1.2779161,-0.10722894,2.1913955
Rudi Studer;0.01451444,-0.54745185,-0.6570849,0.6431314,0.44033593,0.7270946,-2.0424535,-0.6726688,1.624543,0.34926543,-0.35362276,-1.3713231,0.15372846,-0.5124247,0.19090389,-0.055560526,2.660841,1.7400212,-0.8086861,-0.3370367,0.12045893,0.12410992,1.5132313,-1.107353,-0.61474127,2.0748432,-0.8209586,-0.2918066,0.96686095,-0.35558242,-0.2820866,0.5357777,-1.069662,0.40089446,1.2750908,-1.5207442,-1.1770911,0.41233858,-2.6997156,-0.26469266,-0.4651438,-0.3089889,-1.0054612,1.0080229,-1.0728323,0.43729815,-2.46039,0.4059141,0.2983887,1.6921735,0.94854677,0.42603332,1.8728614,0.68595535,1.4092019,0.46527937,-0.21712066,2.3606179,0.7415539,-0.02792453,1.1102017,-1.1326642,0.37054744,0.6644631,-0.9684857,-1.9184852,-0.3613985,-1.8054786,0.07443549,-0.67905986,0.01896446,-0.018999532,-0.80354077,0.23875104,-0.3100132,1.0995123,1.336166,-0.5128525,-1.1647505,1.8596308,-0.4290382,-0.11274533,-1.0835115,0.20126793,-0.6866686,-0.6973345,1.7956944,0.6651018,0.88340825,-0.018646834,-0.6060004,-0.41183466,-0.85878664,1.5463989,-0.5079243,1.3549767,0.36249435,-0.98497844,-0.040477883,2.1976142,0.04454978,-0.076008976,0.31756118,-1.632793,0.4873471,-0.45016655,-0.73723924,0.8630463,0.7485433,1.6223013,-1.2008382,2.1618237,1.0079695,-0.8388635,-1.2568812,1.0300434,-0.9248714,1.224086,-0.7811415,-1.8125768,-0.28544453,1.2803197,-0.46908402,0.641682,0.06786754,0.5567144,0.71934783,-1.2973875
Albrecht Schmidt 0001;-0.52655655,0.6119766,0.5674513,-0.116100565,-0.19641753,2.4924645,-0.7156783,-0.23403382,0.9676349,0.6201649,-1.3114378,0.52196956,-0.061909486,0.04434431,0.7249364,-3.0944576,-0.8380207,0.76152575,-0.61139286,1.4263066,1.7428513,0.847109,-0.43247193,-1.221615,0.92688113,-1.3916477,-0.18619516,0.7144521,-0.73793876,-1.2419652,-1.3152709,-1.030144,-0.058327574,0.9730035,0.97908425,1.3189032,-0.56836087,-2.137769,-0.37564537,-0.52468,1.387198,0.051718935,0.37615117,1.1669687,-0.87708974,-1.1373388,0.7873634,0.7641493,0.6018385,-1.7274796,-0.29424733,0.96897435,1.1998601,-0.66567355,-0.63836104,-1.1036373,-0.7233956,-0.041784536,-1.220966,0.31535956,1.3935301,0.12416384,0.50644636,0.62803686,-1.1691482,1.1923516,-0.053288125,0.5721592,-1.2987487,1.504452,1.9418781,-0.56404316,1.1732775,-1.1971016,0.10655937,0.45041755,1.3352324,0.11955862,-1.1437095,-0.7464076,0.13117756,-0.4118065,0.56318617,0.110189736,-1.2528067,-0.025807558,-1.9049628,-2.7951062,-0.506255,0.71691304,1.3022525,0.51772064,0.539681,-0.1870528,-0.16820292,-0.7105066,2.2197962,0.63849723,-0.42014745,-1.3121657,-0.44468564,-1.8541253,-0.35604882,0.68960786,-1.3200718,0.48950133,-1.4729112,0.3674861,0.35992438,-1.2390851,-1.0260565,-1.7857567,0.3732813,0.1933225,-1.2402189,-1.3468707,-0.22027394,-0.99924654,-4.1556735,0.666328,0.55665493,0.57011473,0.42438874,-0.45622903,-0.24819268,-1.1770005,1.2854435,0.7637928
Wolfram Burgard;0.09780748,-0.9307928,2.0803826,-0.30018944,-1.1955256,0.22517316,-0.39050004,1.1510081,0.6982317,-0.08024627,-1.0409718,0.0052016634,-2.2298944,-0.19739516,-0.16146736,-1.3702812,-0.8917241,0.6018752,-0.04887681,0.5319842,1.7652082,-0.24589312,-0.61864036,-0.3505888,1.7094823,0.9764439,2.2175908,-0.69031787,0.012764788,1.677758,1.5695899,1.6816963,0.12532273,-1.039337,0.77875394,0.37225294,0.5944848,-0.70996505,-1.2733897,1.106687,0.60116047,2.0674136,0.69073623,1.0591192,-0.17798556,0.6347585,-0.48605,-0.60873294,-0.2648531,1.7843702,0.81761277,0.2760559,2.6474752,-1.2959698,-1.7714453,-3.1291738,-0.014760362,-0.3622538,1.8996305,1.7716527,1.6353159,-1.9736353,-0.49898815,-0.89403033,0.69877946,0.26082477,0.72872454,-0.19289468,-1.9169773,1.3080459,-0.63368887,1.3254455,-0.14759311,-1.442273,-0.5036373,0.46448123,2.7678208,0.08975447,-0.740346,-1.4520652,-0.25058687,0.435951,1.3506782,-0.7900428,0.87918746,-0.05765047,-0.7083162,-2.698369,-0.5958629,1.4789431,1.4216244,0.29634374,-1.4957142,-0.25131154,0.94453114,-0.792649,1.6909155,2.5877671,-1.8229724,-1.6596069,1.1019162,-1.7277088,-0.06272963,1.2333531,0.58081263,-1.5938007,-0.9026441,-0.012241824,-0.4873098,0.3059139,-2.1347165,-1.9311923,-0.35010517,2.8271935,1.2050748,-2.013542,0.6857075,-0.5636118,-2.278008,-0.53019667,1.7606022,-0.35394272,0.05412801,-0.0087274145,1.3217214,1.3186135,0.29775542,-0.15679283
Steffen Staab;-0.37088597,-1.0232538,-0.7449308,-0.14385737,-0.9665381,-0.11543878,-1.8209068,0.2499164,0.3237647,1.0172988,-0.19795687,-0.20562194,1.4863936,0.27467313,0.76969635,-0.14683217,1.8997352,0.5907094,-1.0177507,0.47281638,0.8170453,0.2059494,-0.8241555,0.61421365,-1.3495628,2.0645652,-0.9712363,0.00904593,0.7062106,0.12257935,-0.49243012,-0.21167545,-1.0721773,1.7968719,0.12675749,-1.080717,0.09438444,1.3850882,-1.3680706,-0.6070564,-0.38625786,-0.65353835,0.39788437,0.21465269,-2.784546,-0.45063204,-2.4652448,-0.24183035,1.3367761,1.0366911,0.8963441,0.17601985,1.4246945,0.21327811,0.84772563,1.6266828,0.30165166,1.7206391,-0.010541443,0.19218615,-0.36616805,-0.21890724,0.6640628,-0.07892262,-1.3244897,-1.2238561,-0.49302453,-1.5097866,0.57187545,-1.4039321,2.3126855,-0.5008633,-0.59108055,1.2284008,-1.0140885,1.3799286,0.010226818,-0.5157713,0.47088325,1.548315,-0.62628806,-2.398393,0.33572873,1.1398062,-1.8669229,0.053881086,1.5935163,1.1842103,3.0689788,1.3515425,-0.06226837,-0.09158705,-1.0742015,0.039249774,-0.88594025,3.3652346,1.45198,-3.8717442,-0.06325646,1.8149649,1.0173354,-0.05159642,0.44627348,-1.4893602,-0.073662594,0.11206098,1.2476689,-0.5565896,-0.3455178,0.67482424,0.41522333,1.1568674,0.64219856,-0.8484102,-2.1146739,1.4989893,-1.1102934,1.9031767,-0.69581765,-0.3944609,-1.6117076,1.0795877,-0.80168945,1.7210392,0.51472825,0.74845034,-0.76653606,-1.5733087
Michael Beetz;-0.09835726,0.59578425,0.7545227,0.13796788,-1.8065388,1.1833861,-0.6948242,-0.7295943,0.23151168,-0.25628918,-1.0046949,-1.477445,-1.5048836,0.11740559,0.45240957,-2.591099,-0.8678511,1.2329228,-1.0076791,0.23241659,2.1034951,0.037822988,-0.59475785,-0.48766893,1.5752442,0.64462537,0.68641645,0.40224326,-0.027549233,0.6397116,1.7409579,1.1947784,-0.5777227,-0.46442783,-0.00744536,1.067797,-0.8787005,-1.4814345,-0.57735264,1.8098907,0.50704795,0.8623568,-1.2396454,2.0867927,-1.1195474,0.90887207,0.5279423,0.070217334,-1.011159,-0.0547269,0.018400626,0.3718873,2.244231,-1.3101532,-0.77187,-1.529589,-0.32029092,-1.4493906,0.5751947,2.021226,0.6577531,0.21003698,-0.08020959,0.72230226,-0.91912836,0.7597231,-0.49126318,-0.9393635,-2.3234632,1.3097107,1.5648527,0.609269,0.10473764,-0.6962773,-1.1840501,0.30907446,3.2013779,-0.53826,-0.7880719,-1.7601247,-0.028978627,0.51542914,2.9210942,0.7140555,-0.544595,-0.84474957,-0.7036395,-2.6237469,0.5236131,1.0995849,0.4868523,1.2660594,-0.7613306,-0.7645316,-0.3991693,-1.597741,1.2994417,1.0959374,-0.2929172,-1.024168,0.94048053,-0.8036828,-1.5813142,2.081498,0.80072576,-1.0847938,-1.3582158,0.3863209,-0.57701856,-1.2283386,-1.936202,-1.4734703,0.1018605,2.3766036,0.29174915,-0.8187071,-1.520308,-0.021283869,-3.6785197,0.013166068,1.659809,0.6763977,1.2984813,0.6114532,-0.16671982,1.7660285,1.4339062,0.5870235
